Time,Type,Command,Duration
16/Feb/2026 16:40:05,Query,UPDATE users SET email = james@example.org WHERE userid = 1190,86
22/Feb/2026 09:01:14,Query,UPDATE products SET stock = stock - 1 WHERE productid = 8381,41
17/Feb/2026 12:42:52,Query,SELECT * FROM creditcard WHERE userid = 5617,48
28/Jan/2026 13:52:20,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5657,71
17/Feb/2026 17:59:54,Query,SELECT username FROM users WHERE userid = 6196,19
25/Jan/2026 08:43:41,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8196, GT-SC-G01, 2)",61
12/Feb/2026 13:46:30,Connect,dbuser on BCG using TCP/IP,
28/Jan/2026 19:50:59,Connect,dbuser on BCG using TCP/IP,
18/Feb/2026 22:48:41,Connect,dbuser on BCG using TCP/IP,
13/Feb/2026 09:40:33,Query,UPDATE users SET email = michael@gmail.com WHERE userid = 1171,45
05/Feb/2026 17:16:38,Query,DELETE FROM sessions WHERE userid = 6805,12
05/Feb/2026 04:25:04,Query,SELECT * FROM users WHERE userid = 5687,37
07/Feb/2026 13:05:15,Query,SELECT ccexpire FROM creditcard WHERE userid = 5148,17
03/Feb/2026 08:27:06,Query,SELECT * FROM users WHERE userid = 6195,40
13/Feb/2026 13:49:47,Query,UPDATE products SET stock = stock - 1 WHERE productid = 2818,18
22/Feb/2026 20:51:29,Query,SELECT ccexpire FROM creditcard WHERE userid = 6757,39
31/Jan/2026 18:44:44,Query,SELECT ccexpire FROM creditcard WHERE userid = 2591,31
02/Feb/2026 02:51:05,Query,SELECT email FROM users WHERE userid = 2998,7
15/Feb/2026 10:13:29,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia90, 1e3f0e4291be8533bce600d32c41da4fecfd0204, James, Williams, robert87@yahoo.com)",77
25/Jan/2026 13:19:39,Query,SELECT username FROM users WHERE userid = 8382,15
01/Feb/2026 04:52:58,Query,DELETE FROM sessions WHERE userid = 5882,6
04/Feb/2026 02:48:11,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia63, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Elizabeth, Williams, linda57@example.org)",26
31/Jan/2026 01:44:46,Query,SELECT ccexpire FROM creditcard WHERE userid = 5698,46
12/Feb/2026 15:31:06,Connect,dbuser on BCG using TCP/IP,
13/Feb/2026 02:53:48,Connect,admin on BCG using TCP/IP,
04/Feb/2026 22:36:40,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5752, DB-SG-G01, 5)",81
13/Feb/2026 10:49:12,Query,DELETE FROM sessions WHERE userid = 2554,14
22/Feb/2026 16:44:33,Query,DELETE FROM sessions WHERE userid = 3693,15
31/Jan/2026 02:55:56,Query,SELECT * FROM users WHERE userid = 5345,17
07/Feb/2026 20:17:16,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary77, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Brown, william94@hotmail.com)",62
03/Feb/2026 12:49:08,Query,SELECT username FROM users WHERE userid = 3339,6
25/Jan/2026 12:39:49,Query,SELECT email FROM users WHERE userid = 2081,35
07/Feb/2026 03:10:42,Query,SELECT email FROM users WHERE userid = 3371,47
03/Feb/2026 15:44:57,Connect,admin on BCG using TCP/IP,
19/Feb/2026 12:46:17,Query,SELECT email FROM users WHERE userid = 8764,42
15/Feb/2026 16:37:49,Connect,dbuser on BCG using TCP/IP,
31/Jan/2026 19:16:17,Query,UPDATE users SET email = john@yahoo.com WHERE userid = 1766,84
14/Feb/2026 13:46:07,Query,SELECT * FROM creditcard WHERE userid = 8012,7
01/Feb/2026 20:57:59,Query,UPDATE users SET email = mary@example.org WHERE userid = 4557,51
26/Jan/2026 22:10:00,Query,SELECT username FROM users WHERE userid = 1442,5
04/Feb/2026 00:09:45,Query,SELECT * FROM creditcard WHERE userid = 2287,50
16/Feb/2026 20:58:47,Connect,webapp on BCG using TCP/IP,
03/Feb/2026 02:26:40,Query,SELECT * FROM users WHERE userid = 3087,45
08/Feb/2026 23:31:41,Connect,webapp on BCG using TCP/IP,
28/Jan/2026 06:32:35,Query,SELECT email FROM users WHERE userid = 6023,18
23/Feb/2026 23:03:04,Connect,webapp on BCG using TCP/IP,
11/Feb/2026 19:38:27,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary71, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Michael, Williams, james13@example.org)",83
20/Feb/2026 14:53:17,Connect,webapp on BCG using TCP/IP,
05/Feb/2026 08:03:12,Connect,webapp on BCG using TCP/IP,
14/Feb/2026 10:21:55,Query,UPDATE users SET email = william@company.com WHERE userid = 9222,42
02/Feb/2026 18:21:37,Query,UPDATE users SET email = patricia@hotmail.com WHERE userid = 1151,56
16/Feb/2026 14:51:50,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2937, WSC-MG-G10, 3)",46
11/Feb/2026 20:25:19,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia27, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Rodriguez, elizabeth29@hotmail.com)",38
29/Jan/2026 21:49:22,Connect,webapp on BCG using TCP/IP,
14/Feb/2026 01:02:10,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (elizabeth67, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Patricia, Brown, william24@company.com)",47
07/Feb/2026 09:10:32,Connect,webapp on BCG using TCP/IP,
02/Feb/2026 19:28:56,Query,UPDATE users SET email = jennifer@company.com WHERE userid = 6237,98
21/Feb/2026 23:28:06,Query,SELECT * FROM users WHERE userid = 4485,5
15/Feb/2026 02:14:50,Query,SELECT email FROM users WHERE userid = 1357,44
17/Feb/2026 20:56:50,Query,SELECT username FROM users WHERE userid = 7239,34
09/Feb/2026 12:07:06,Query,SELECT email FROM users WHERE userid = 4691,29
29/Jan/2026 22:55:22,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia88, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Elizabeth, Johnson, patricia52@example.org)",95
27/Jan/2026 08:04:27,Connect,dbuser on BCG using TCP/IP,
06/Feb/2026 12:19:41,Query,SELECT ccexpire FROM creditcard WHERE userid = 3458,6
13/Feb/2026 19:17:13,Query,UPDATE products SET stock = stock - 1 WHERE productid = 6139,47
26/Jan/2026 21:13:31,Query,SELECT email FROM users WHERE userid = 7615,14
28/Jan/2026 07:18:15,Connect,dbuser on BCG using TCP/IP,
04/Feb/2026 04:08:15,Query,SELECT * FROM users WHERE userid = 9058,28
24/Feb/2026 05:12:35,Connect,webapp on BCG using TCP/IP,
08/Feb/2026 22:59:19,Query,DELETE FROM sessions WHERE userid = 1889,30
23/Feb/2026 18:59:51,Connect,webapp on BCG using TCP/IP,
07/Feb/2026 17:18:26,Query,SELECT * FROM users WHERE userid = 1091,46
18/Feb/2026 16:41:57,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (william48, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Mary, Smith, mary89@hotmail.com)",45
03/Feb/2026 07:26:16,Query,SELECT * FROM creditcard WHERE userid = 5292,10
16/Feb/2026 20:10:01,Query,SELECT email FROM users WHERE userid = 1106,8
31/Jan/2026 07:50:56,Query,SELECT username FROM users WHERE userid = 8519,23
27/Jan/2026 09:29:02,Query,DELETE FROM sessions WHERE userid = 2907,23
24/Feb/2026 03:08:59,Connect,webapp on BCG using TCP/IP,
15/Feb/2026 03:01:31,Connect,webapp on BCG using TCP/IP,
05/Feb/2026 12:00:36,Query,SELECT * FROM creditcard WHERE userid = 9277,32
12/Feb/2026 04:21:00,Connect,dbuser on BCG using TCP/IP,
27/Jan/2026 21:22:59,Query,SELECT * FROM creditcard WHERE userid = 3754,46
11/Feb/2026 18:52:26,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (michael86, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Jennifer, Miller, john43@yahoo.com)",82
21/Feb/2026 16:06:57,Query,SELECT ccexpire FROM creditcard WHERE userid = 5637,20
07/Feb/2026 23:50:59,Connect,dbuser on BCG using TCP/IP,
25/Jan/2026 18:42:20,Query,SELECT email FROM users WHERE userid = 6701,26
19/Feb/2026 16:27:13,Connect,admin on BCG using TCP/IP,
01/Feb/2026 01:46:40,Connect,webapp on BCG using TCP/IP,
08/Feb/2026 22:22:45,Connect,admin on BCG using TCP/IP,
02/Feb/2026 17:08:57,Query,UPDATE products SET stock = stock - 1 WHERE productid = 7270,31
07/Feb/2026 20:54:32,Connect,dbuser on BCG using TCP/IP,
03/Feb/2026 00:19:58,Query,SELECT * FROM users WHERE userid = 7240,32
14/Feb/2026 20:03:02,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john18, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Brown, john33@hotmail.com)",23
30/Jan/2026 22:55:28,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda56, 1e3f0e4291be8533bce600d32c41da4fecfd0204, James, Davis, robert89@yahoo.com)",15
19/Feb/2026 18:54:17,Connect,admin on BCG using TCP/IP,
19/Feb/2026 08:29:56,Query,SELECT email FROM users WHERE userid = 3212,10
21/Feb/2026 05:11:01,Connect,admin on BCG using TCP/IP,
29/Jan/2026 06:38:48,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5441,25
09/Feb/2026 13:54:28,Query,SELECT * FROM users WHERE userid = 8381,18
06/Feb/2026 00:48:12,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2358, DB-SG-G01, 3)",52
03/Feb/2026 11:16:58,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8633, MB-AG-T01, 3)",57
06/Feb/2026 20:38:23,Query,DELETE FROM sessions WHERE userid = 4879,27
02/Feb/2026 05:31:14,Query,SELECT email FROM users WHERE userid = 5409,48
30/Jan/2026 10:41:07,Query,SELECT * FROM creditcard WHERE userid = 2384,27
23/Feb/2026 04:12:12,Query,SELECT * FROM creditcard WHERE userid = 2815,35
14/Feb/2026 22:46:44,Query,SELECT * FROM users WHERE userid = 1437,5
01/Feb/2026 21:23:39,Query,UPDATE users SET email = john@company.com WHERE userid = 1911,24
30/Jan/2026 08:56:41,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (3754, SC-MG-G10, 3)",36
08/Feb/2026 20:33:05,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5638,15
19/Feb/2026 19:42:26,Query,UPDATE users SET email = jennifer@example.org WHERE userid = 3815,96
29/Jan/2026 18:34:42,Query,SELECT ccexpire FROM creditcard WHERE userid = 5260,50
02/Feb/2026 16:10:59,Query,DELETE FROM sessions WHERE userid = 1353,16
15/Feb/2026 16:11:49,Query,SELECT username FROM users WHERE userid = 1571,22
11/Feb/2026 04:11:09,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia35, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Davis, mary33@company.com)",17
18/Feb/2026 11:06:20,Query,DELETE FROM sessions WHERE userid = 5212,18
23/Feb/2026 00:33:33,Connect,admin on BCG using TCP/IP,
13/Feb/2026 18:30:56,Query,SELECT * FROM users WHERE userid = 7264,19
23/Feb/2026 22:11:47,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4196, GT-SC-G01, 4)",57
23/Feb/2026 00:56:47,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (mary29, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Michael, Miller, john86@gmail.com)",67
21/Feb/2026 14:50:20,Connect,admin on BCG using TCP/IP,
02/Feb/2026 14:59:46,Connect,admin on BCG using TCP/IP,
29/Jan/2026 17:43:56,Query,SELECT email FROM users WHERE userid = 7115,44
03/Feb/2026 23:59:28,Query,SELECT * FROM users WHERE userid = 3826,44
29/Jan/2026 16:25:39,Connect,dbuser on BCG using TCP/IP,
22/Feb/2026 14:43:08,Query,SELECT username FROM users WHERE userid = 8813,45
29/Jan/2026 14:28:59,Query,SELECT email FROM users WHERE userid = 6597,32
02/Feb/2026 08:55:49,Query,DELETE FROM sessions WHERE userid = 1565,28
16/Feb/2026 09:31:12,Query,UPDATE users SET email = mary@gmail.com WHERE userid = 8252,95
13/Feb/2026 03:15:03,Query,UPDATE users SET email = robert@company.com WHERE userid = 7097,17
17/Feb/2026 03:07:54,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5046,68
03/Feb/2026 09:02:30,Query,SELECT * FROM users WHERE userid = 7916,40
08/Feb/2026 10:14:07,Query,DELETE FROM sessions WHERE userid = 1598,18
11/Feb/2026 11:02:13,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia58, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Robert, Davis, robert12@example.org)",45
20/Feb/2026 17:17:31,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5227, GT-SC-G01, 2)",74
30/Jan/2026 02:38:04,Query,SELECT * FROM users WHERE userid = 7135,11
20/Feb/2026 06:23:24,Connect,webapp on BCG using TCP/IP,
26/Jan/2026 19:07:36,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (2632, BS-AG-G09, 4)",21
15/Feb/2026 13:29:30,Connect,admin on BCG using TCP/IP,
10/Feb/2026 20:06:05,Query,UPDATE users SET email = john@hotmail.com WHERE userid = 5224,86
22/Feb/2026 04:52:50,Query,SELECT * FROM creditcard WHERE userid = 7432,36
22/Feb/2026 23:57:12,Query,DELETE FROM sessions WHERE userid = 2979,20
03/Feb/2026 01:56:16,Query,SELECT * FROM creditcard WHERE userid = 6436,34
05/Feb/2026 06:14:48,Query,UPDATE users SET email = john@hotmail.com WHERE userid = 2558,55
01/Feb/2026 19:27:20,Connect,admin on BCG using TCP/IP,
04/Feb/2026 14:43:48,Query,SELECT * FROM users WHERE userid = 8248,34
27/Jan/2026 04:29:00,Connect,webapp on BCG using TCP/IP,
21/Feb/2026 20:17:30,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (james86, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Martinez, michael65@gmail.com)",12
07/Feb/2026 04:50:49,Query,UPDATE products SET stock = stock - 1 WHERE productid = 5133,31
13/Feb/2026 01:25:33,Query,DELETE FROM sessions WHERE userid = 1830,18
09/Feb/2026 11:42:20,Query,SELECT username FROM users WHERE userid = 6278,13
12/Feb/2026 16:29:26,Connect,webapp on BCG using TCP/IP,
31/Jan/2026 16:37:36,Connect,admin on BCG using TCP/IP,
11/Feb/2026 12:34:57,Connect,dbuser on BCG using TCP/IP,
15/Feb/2026 08:24:54,Query,UPDATE products SET stock = stock - 1 WHERE productid = 4659,34
13/Feb/2026 07:04:55,Connect,dbuser on BCG using TCP/IP,
21/Feb/2026 19:39:42,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (3942, WC-SH-A02, 1)",82
16/Feb/2026 15:23:37,Query,SELECT * FROM users WHERE userid = 4545,24
07/Feb/2026 05:40:34,Query,SELECT * FROM users WHERE userid = 5580,14
27/Jan/2026 12:35:41,Query,SELECT username FROM users WHERE userid = 9758,30
26/Jan/2026 15:23:35,Connect,dbuser on BCG using TCP/IP,
23/Feb/2026 01:53:25,Connect,admin on BCG using TCP/IP,
15/Feb/2026 01:04:40,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia35, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Linda, Williams, linda21@hotmail.com)",99
10/Feb/2026 05:18:12,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (linda85, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Patricia, Williams, patricia53@example.org)",29
09/Feb/2026 17:39:37,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (5062, MB-AG-G07, 1)",78
28/Jan/2026 22:36:51,Connect,dbuser on BCG using TCP/IP,
28/Jan/2026 13:04:02,Query,SELECT ccexpire FROM creditcard WHERE userid = 8704,15
27/Jan/2026 22:06:14,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (jennifer79, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Johnson, michael41@gmail.com)",40
07/Feb/2026 17:25:24,Query,UPDATE users SET email = john@example.org WHERE userid = 4907,41
18/Feb/2026 12:33:18,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (8361, SC-MG-G10, 1)",53
11/Feb/2026 08:43:16,Query,DELETE FROM sessions WHERE userid = 3187,5
28/Jan/2026 15:14:24,Connect,admin on BCG using TCP/IP,
21/Feb/2026 16:37:10,Query,UPDATE users SET email = michael@gmail.com WHERE userid = 3522,83
14/Feb/2026 17:03:03,Query,SELECT email FROM users WHERE userid = 7283,18
16/Feb/2026 16:34:02,Query,UPDATE products SET stock = stock - 1 WHERE productid = 2064,63
29/Jan/2026 15:31:07,Query,SELECT ccexpire FROM creditcard WHERE userid = 6431,6
16/Feb/2026 01:53:52,Query,DELETE FROM sessions WHERE userid = 8407,18
20/Feb/2026 16:55:10,Query,SELECT username FROM users WHERE userid = 6569,8
01/Feb/2026 00:48:07,Query,UPDATE products SET stock = stock - 1 WHERE productid = 3414,53
18/Feb/2026 06:54:16,Query,DELETE FROM sessions WHERE userid = 1415,22
25/Jan/2026 12:37:20,Query,UPDATE products SET stock = stock - 1 WHERE productid = 6421,74
16/Feb/2026 07:03:05,Query,SELECT ccexpire FROM creditcard WHERE userid = 1844,31
26/Jan/2026 16:46:26,Query,SELECT ccexpire FROM creditcard WHERE userid = 7419,10
10/Feb/2026 03:16:45,Query,SELECT * FROM creditcard WHERE userid = 5544,37
26/Jan/2026 18:59:21,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (elizabeth50, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Johnson, patricia53@yahoo.com)",94
26/Jan/2026 05:47:31,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (patricia36, 1e3f0e4291be8533bce600d32c41da4fecfd0204, William, Garcia, william19@hotmail.com)",77
30/Jan/2026 12:01:19,Query,SELECT * FROM users WHERE userid = 3733,45
14/Feb/2026 11:32:03,Query,SELECT * FROM creditcard WHERE userid = 7867,35
26/Jan/2026 04:20:00,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (4067, FI-AG-G08, 4)",90
18/Feb/2026 18:44:24,Connect,webapp on BCG using TCP/IP,
16/Feb/2026 01:10:44,Query,DELETE FROM sessions WHERE userid = 6387,26
20/Feb/2026 14:15:46,Query,DELETE FROM sessions WHERE userid = 8578,19
03/Feb/2026 18:36:53,Query,SELECT * FROM users WHERE userid = 6323,11
11/Feb/2026 22:47:48,Query,SELECT email FROM users WHERE userid = 7315,46
31/Jan/2026 10:25:55,Query,DELETE FROM sessions WHERE userid = 2503,28
18/Feb/2026 07:38:11,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (1772, PZ-SG-G05, 2)",48
15/Feb/2026 07:24:42,Query,SELECT * FROM creditcard WHERE userid = 4543,16
31/Jan/2026 07:09:48,Query,UPDATE users SET email = james@hotmail.com WHERE userid = 8692,78
19/Feb/2026 00:32:43,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john54, 1e3f0e4291be8533bce600d32c41da4fecfd0204, John, Martinez, elizabeth57@hotmail.com)",16
20/Feb/2026 07:13:05,Query,SELECT ccexpire FROM creditcard WHERE userid = 1243,23
29/Jan/2026 16:58:11,Query,SELECT username FROM users WHERE userid = 9444,35
11/Feb/2026 22:16:33,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (1721, WC-SH-A01, 2)",56
31/Jan/2026 10:21:15,Query,SELECT * FROM creditcard WHERE userid = 6783,38
22/Feb/2026 10:34:32,Query,UPDATE products SET stock = stock - 1 WHERE productid = 7342,33
01/Feb/2026 17:44:27,Query,SELECT * FROM creditcard WHERE userid = 7790,37
01/Feb/2026 11:58:38,Query,"INSERT INTO users (username, password, fname, lname, email) VALUES (john96, 1e3f0e4291be8533bce600d32c41da4fecfd0204, Elizabeth, Williams, william25@example.org)",16
27/Jan/2026 14:33:29,Connect,webapp on BCG using TCP/IP,
03/Feb/2026 14:33:58,Query,UPDATE products SET stock = stock - 1 WHERE productid = 7106,53
27/Jan/2026 17:01:30,Query,SELECT ccexpire FROM creditcard WHERE userid = 3424,34
22/Feb/2026 20:19:37,Query,UPDATE products SET stock = stock - 1 WHERE productid = 1149,18
28/Jan/2026 14:45:21,Connect,dbuser on BCG using TCP/IP,
28/Jan/2026 09:28:56,Query,SELECT username FROM users WHERE userid = 7756,26
25/Jan/2026 11:45:01,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (7718, CU-PG-G06, 4)",97
17/Feb/2026 22:20:56,Query,SELECT username FROM users WHERE userid = 2076,46
01/Feb/2026 15:51:40,Query,SELECT ccexpire FROM creditcard WHERE userid = 1444,45
18/Feb/2026 19:33:32,Query,SELECT ccexpire FROM creditcard WHERE userid = 2913,24
20/Feb/2026 21:22:11,Connect,webapp on BCG using TCP/IP,
04/Feb/2026 04:29:27,Query,SELECT username FROM users WHERE userid = 2149,27
25/Jan/2026 21:21:22,Query,"INSERT INTO orders (userid, productid, quantity) VALUES (1134, WC-SH-A01, 2)",98
25/Jan/2026 13:13:24,Query,SELECT * FROM users WHERE userid = 4547,10
09/Feb/2026 19:45:05,Connect,webapp on BCG using TCP/IP,
09/Feb/2026 15:20:08,Query,SELECT * FROM creditcard WHERE userid = 2121,14
10/Feb/2026 13:11:22,Connect,admin on BCG using TCP/IP,
